respid,status,language,gender,age,province,license_mutualfunds,license_insurance,license_securities,educ,marital_status,children,scn1a_name,scn1a_apr,scn1a_mtr,scn1a_solicit,scn1a_answer,scn1b_name,scn1b_apr,scn1b_mtr,scn1b_solicit,scn1b_answer,scn2a_name,scn2a_bequest,scn2a_rate,scn2a_health,scn2a_solicit,scn2a_payout,scn2a_comp,scn2a_answer,scn2b_name,scn2b_bequest,scn2b_rate,scn2b_health,scn2b_solicit,scn2b_payout,scn2b_comp,scn2b_answer,scn3a_name,scn3a_borrow,scn3a_health,scn3a_rate,scn3a_solicit,scn3a_answer,scn3b_name,scn3b_borrow,scn3b_health,scn3b_rate,scn3b_solicit,scn3b_answer,scn4a_name,scn4a_mutfees,scn4a_segfees,scn4a_solicit,scn4a_answer,scn4b_name,scn4b_mutfees,scn4b_segfees,scn4b_solicit,scn4b_answer,employment,certification_qafp,certification_cfp,certification_plfin,certification_dk,certification_pnts,certification_cim,certification_cfa,certification_clu,certification_cpa,certification_tep,certification_pfp,certification_rfp,certification_rrc,certification_chs,certification_cpfintl,certification_epc,certification_other,license_prod_ul,license_prod_mf,license_prod_segfund,license_prod_annuities,license_prod_ltci,license_prod_ilgic,license_prod_etf,work_experience,Q16dk_7777777,Q16dk_8888888,service,compensation,comp_salaryonly,comp_salarybonus,comp_commissions,comp_aum,comp_ffa,comp_other,refer,patience,risk,emo_extra_enthu,emo_criti_quarrel,emo_depend_selfdis,emo_anxious_upset,emo_open_complex,emo_reser_quiet,emo_sympa_warm,emo_disorg_careless,emo_calm_stable,emo_convent_uncreative,state_bequest,state_inherithome,state_sellhome,state_debtnogood,state_qualitylife,state_investshares,state_optimfinpl,income,income_dk_pnts,income_gt60k,income_lt160k,income_gt90k,income_lt30k,fparea_ag,fparea_credit,fparea_intl,fparea_divorce,fparea_educ,fparea_groupben,fparea_estate,fparea_execomp,fparea_insur,fparea_invest,fparea_mortgage,fparea_disabil,fparea_privbank,fparea_respinvest,fparea_retplan,fparea_smallbus,fparea_succplan,fparea_taxplan,prod_own_ul,prod_own_mf,prod_own_segfund,prod_own_annuities,prod_own_ltci,prod_own_ilgic,prod_own_etf,prod_own_realestate,value_realestate,value_realestate_dkpnts,prod_spouse_ul,prod_spouse_mf,prod_spouse_segfund,prod_spouse_annuities,prod_spouse_ltci,prod_spouse_ilgic,prod_spouse_etf,prod_spouse_realestate,db_plan,rrsp_own,rrsp_balance,rrsp_share,tfsa_own,tfsa_balance,tfsa_share,grouplan_own,grouplan_balance,grouplan_share,dcplan_own,dcplan_balance,dcplan_share,otheracc_own,otheracc_balance,otheracc_share,accounts_pnts,debt_thresh1,debt_thresh2,debt,debt_dk_pnts,debt_gt1,debt_lt2,stockmkt_expectation,Q32dk_7777777,stockmkt_confidence,stockmkt_40p,stockmkt_30_40,stockmkt_20_30,stockmkt_10_20,stockmkt_0_10,stockmkt_m10_0,stockmkt_m20_m10,stockmkt_m30_m20,stockmkt_m40_m30,stockmkt_m40p,selfass,selfconf,credits,timestamp,sample,income_impute,debt_impute,time,reminder
2871,complete,English,Man,69,Ontario,yes,yes,no,"University certificate, diploma, degree above the bachelor's level",Married,yes,Monica,7.5%,30%,UL prompt,TFSA,James,5%,50%,No prompt,TFSA,Mary,with his/her partner who is 10 years younger,6%,good (average),Mutual Funds prompt,"14,000",Investment sale contributes to comp,Diversified MF with RATE and COMP,Paul,alone and has no children,4%,excellent (above average),No prompt,"15,750",No prompt,Diversified MF with RATE and COMP,Isabelle,2.5%,good (average),3%,Mortgage prompt,LTCI at cost NAME (280 or 210),Sophie,3.5%,poor (below average),5%,No prompt,LTCI at cost NAME (280 or 210),Kate,2%,2%,ETF prompt,Mutual Fund of MUTFEES,Linda,1%,3%,No prompt,Mutual Fund of MUTFEES,Financial Planning Firm,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,no,30.0,0,0,Fin. plan. including implementation (sales),Primarily Assets under Management,no,no,no,yes,no,no,Occasionally,Patient,Above average fin risks for above-average returns,Agree moderately,Agree a little,Agree strongly,Agree a little,Agree moderately,Disagree a little,Agree moderately,Disagree moderately,Agree moderately,Disagree a little,Agree,Agree,Agree,Disagree,Disagree,Agree,Strongly Disagree,165000.0,0,,,,,no,no,no,yes,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,no,yes,yes,yes,yes,no,no,no,no,no,yes,1000000.0,0.0,yes,yes,no,no,no,no,no,yes,no,yes,800000.0,half,yes,120000.0,half,no,,,no,,,yes,1500000.0,zero,0,1000000,500000,25000.0,0,,,6.0,0,Somewhat confident,0.0,0.0,10.0,20.0,40.0,20.0,10.0,0.0,0.0,0.0,It is better than average,"Yes, I have some confidence",yes,Tue Oct 19 14:10:09 UTC+0 2021,FP,165000.0,25000.0,Oct 19,0
499,complete,English,Man,58,Ontario,yes,yes,no,"College, CEGEP or other non-university certificate or diploma (other than trades certificates or diplomas)",Married,yes,James,5%,50%,UL prompt,RRSP,Monica,7.5%,30%,No prompt,Repay debt,Suzie,with his/her partner who is 10 years younger,10%,good (average),Mutual Funds prompt,"15,750",No prompt,Seg funds with PAYOUT,Mary,alone and has no children,6%,excellent (above average),No prompt,"14,000",Investment sale contributes to comp,Diversified MF with RATE and COMP,Justin,3.5%,good (average),5%,No prompt,Payoff mortgage,Isabelle,2.5%,poor (below average),2%,Mortgage prompt,Payoff mortgage,Greg,1%,4%,ETF prompt,Mutual Fund of MUTFEES,Linda,2%,3%,No prompt,Mutual Fund of MUTFEES,Financial Planning Firm,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,no,no,27.0,0,0,Fin. plan. including implementation (sales),Primarily Assets under Management,no,no,no,yes,no,no,Rarely,Patient,Above average fin risks for above-average returns,Agree moderately,Disagree moderately,Agree strongly,Disagree moderately,Agree strongly,Disagree a little,Agree a little,Neither agree nor disagree,Agree moderately,Neither agree nor disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Strongly Disagree,315000.0,0,,,,,no,no,no,no,yes,yes,yes,no,yes,yes,yes,no,no,no,yes,no,no,yes,yes,yes,no,no,no,no,no,yes,2000000.0,0.0,yes,yes,yes,no,no,no,no,yes,no,yes,250000.0,almost all,yes,100000.0,almost all,no,,,no,,,yes,1500000.0,almost all,0,2000000,1000000,0.0,0,,,4.0,0,Somewhat confident,0.0,0.0,5.0,10.0,70.0,10.0,5.0,0.0,0.0,0.0,It is better than average,"Yes, very much",yes,Tue Oct 19 14:33:31 UTC+0 2021,FP,315000.0,0.0,Oct 19,0
382,complete,English,Man,58,Ontario,yes,yes,no,"University certificate, diploma, degree above the bachelor's level",Married,yes,Monica,5%,30%,UL prompt,Repay debt,Peter,2.5%,50%,No prompt,RRSP,Mary,with his/her partner who is 10 years younger,6%,poor (below average),Mutual Funds prompt,"15,750",Investment sale contributes to comp,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Suzie,alone and has no children,4%,good (average),No prompt,"14,000",No prompt,Diversified MF with RATE and COMP,Joe,2.5%,excellent (above average),5%,Mortgage prompt,Invest in funds at expected RATE,Isabelle,1.5%,poor (below average),2%,No prompt,LTCI at cost NAME (280 or 210),Greg,2%,2%,No prompt,Mutual Fund of MUTFEES,Mike,1%,3%,ETF prompt,Mutual Fund of MUTFEES,Investment / Mutual Fund Company,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,28.0,0,0,Fin. plan. including implementation (sales),Primarily Assets under Management,no,no,no,yes,no,no,Frequently,Very patient,Average fin risks for average returns,Agree moderately,Disagree strongly,Agree strongly,Disagree strongly,Agree moderately,Disagree a little,Agree moderately,Disagree strongly,Agree strongly,Disagree strongly,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,120000.0,0,,,,,no,no,no,yes,yes,no,yes,no,no,yes,yes,yes,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,yes,700000.0,0.0,no,yes,no,no,no,no,no,yes,no,yes,400000.0,almost all,yes,142000.0,almost all,no,,,no,,,yes,1300000.0,almost all,0,700000,350000,600000.0,0,,,10.0,0,Somewhat confident,1.0,3.0,7.0,15.0,30.0,20.0,15.0,5.0,3.0,1.0,It is better than average,"No, I have no confidence at all",yes,Tue Oct 19 14:30:38 UTC+0 2021,FP,120000.0,600000.0,Oct 19,0
699,complete,English,Woman,65,Alberta,no,no,no,"University certificate, diploma, degree above the bachelor's level",Married,yes,James,2.5%,50%,UL prompt,TFSA,Monica,5%,30%,No prompt,TFSA,Mary,with his/her partner who is 10 years younger,6%,excellent (above average),Mutual Funds prompt,"14,000",Investment sale contributes to comp,Diversified MF with RATE and COMP,Paul,alone and has no children,10%,poor (below average),No prompt,"15,750",No prompt,Diversified MF with RATE and COMP,Isabelle,3.5%,excellent (above average),5%,Mortgage prompt,Invest in funds at expected RATE,Sophie,2.5%,poor (below average),2%,No prompt,Payoff mortgage,Kate,1%,3%,No prompt,Index-Linked GIC,Linda,2%,4%,ETF prompt,Index-Linked GIC,Financial Planning Firm,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,32.0,0,0,Fin. plan. (without implementation),Primarily fee for advice,no,no,no,no,yes,no,Frequently,Very patient,Above average fin risks for above-average returns,Agree strongly,Disagree strongly,Agree strongly,Disagree strongly,Agree strongly,Disagree moderately,Agree strongly,Disagree moderately,Agree strongly,Disagree strongly,Disagree,Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Disagree,120000.0,0,,,,,no,yes,yes,yes,yes,yes,no,yes,no,yes,yes,yes,no,no,yes,yes,no,yes,no,no,no,no,no,no,yes,yes,700000.0,0.0,yes,no,no,no,no,no,yes,yes,no,no,,,no,,,no,,,no,,,no,,,1,700000,350000,100000.0,0,,,13.0,0,Very confident,0.0,0.0,0.0,50.0,40.0,10.0,0.0,0.0,0.0,0.0,It is better than average,"Yes, very much",yes,Tue Oct 19 14:30:42 UTC+0 2021,FP,120000.0,100000.0,Oct 19,0
14752,complete,English,Woman,33,British Columbia,yes,no,no,"University certificate, diploma, degree above the bachelor's level",Married,yes,Sally,5%,30%,UL prompt,TFSA,Peter,2.5%,50%,No prompt,RRSP,John,with his/her partner who is 10 years younger,4%,good (average),Mutual Funds prompt,"14,000",Investment sale contributes to comp,Seg funds with PAYOUT,Paul,alone and has no children,6%,poor (below average),No prompt,"15,750",No prompt,"All life annuity with payout NAME (23,030.00 or 21,437.50)",Isabelle,3.5%,excellent (above average),2%,Mortgage prompt,LTCI at cost NAME (280 or 210),Sophie,1.5%,poor (below average),5%,No prompt,Invest in funds at expected RATE,Kate,2%,3%,No prompt,Index-Linked GIC,Greg,1%,4%,ETF prompt,Seg. Funds of SEGFEES,Bank,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,,0,1,Advice on investments,Primarily commissions,no,no,yes,no,no,no,Occasionally,Patient,Above average fin risks for above-average returns,Agree moderately,Neither agree nor disagree,Agree strongly,Agree a little,Agree strongly,Agree moderately,Agree strongly,Disagree moderately,Agree a little,Neither agree nor disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,,1,yes,pnts,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,yes,,1.0,no,yes,no,no,no,no,yes,yes,yes,no,,,no,,,no,,,no,,,no,,,1,500000,250000,,1,D/k pnts,,,1,Prefer not to say,0.0,5.0,10.0,20.0,30.0,20.0,10.0,5.0,0.0,0.0,Prefer not to say,Prefer not to say,yes,Tue Oct 19 14:31:05 UTC+0 2021,FP,110000.0,400000.0,Oct 19,0
3883,complete,English,Man,61,Alberta,yes,yes,no,Trade certificate or diploma,Married,yes,Peter,7.5%,50%,No prompt,Repay debt,Monica,5%,30%,UL prompt,TFSA,Suzie,with his/her partner who is 10 years younger,4%,excellent (above average),No prompt,"15,750",No prompt,Diversified MF with RATE and COMP,Mary,alone and has no children,10%,good (average),Mutual Funds prompt,"14,000",Investment sale contributes to comp,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Joe,1.5%,poor (below average),3%,No prompt,Invest in funds at expected RATE,Sophie,3.5%,good (average),5%,Mortgage prompt,Invest in funds at expected RATE,Kate,3%,4%,No prompt,Index-Linked GIC,Linda,2%,3%,ETF prompt,ETF,Self-employed,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,29.0,0,0,Fin. plan. including implementation (sales),Primarily Assets under Management,no,no,no,yes,no,no,Occasionally,Very patient,Average fin risks for average returns,Agree moderately,Disagree moderately,Agree strongly,Disagree moderately,Agree strongly,Disagree a little,Agree strongly,Disagree strongly,Agree moderately,Disagree a little,Strongly Disagree,Don't know,Agree,Disagree,Disagree,Don't know,Disagree,275000.0,0,,,,,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,no,yes,600000.0,0.0,no,yes,no,no,no,no,no,yes,no,yes,450000.0,half,yes,75000.0,half,no,,,no,,,no,,,0,600000,300000,270000.0,0,,,7.0,0,Somewhat confident,2.0,4.0,10.0,15.0,30.0,20.0,10.0,5.0,2.0,2.0,Don't know,Don't know,yes,Tue Oct 19 14:54:51 UTC+0 2021,FP,275000.0,270000.0,Oct 19,0
7351,complete,English,Man,32,Ontario,yes,yes,yes,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Living common-law,no,Peter,7.5%,50%,No prompt,RRSP,James,2.5%,30%,UL prompt,TFSA,Suzie,with his/her partner who is 10 years younger,4%,good (average),No prompt,"15,750",Investment sale contributes to comp,Seg funds with PAYOUT,Mary,alone and has no children,10%,excellent (above average),Mutual Funds prompt,"14,000",No prompt,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Joe,1.5%,poor (below average),2%,Mortgage prompt,Invest in funds at expected RATE,Isabelle,2.5%,excellent (above average),5%,No prompt,Invest in funds at expected RATE,Greg,3%,3%,ETF prompt,Mutual Fund of MUTFEES,Linda,2%,2%,No prompt,Seg. Funds of SEGFEES,Investment / Mutual Fund Company,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,11.0,0,0,Advice on investments,Primarily Assets under Management,no,no,no,yes,no,no,Frequently,Patient,Average fin risks for average returns,Neither agree nor disagree,Disagree a little,Neither agree nor disagree,Agree a little,Neither agree nor disagree,Agree a little,Neither agree nor disagree,Disagree strongly,Neither agree nor disagree,Neither agree nor disagree,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,Strongly Disagree,Disagree,160000.0,0,,,,,no,no,no,no,no,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,yes,no,no,no,,,yes,yes,no,no,yes,no,no,no,no,yes,80000.0,a quarter,yes,80000.0,a quarter,yes,80000.0,a quarter,yes,80000.0,a quarter,no,,,0,100000,50000,600000.0,0,,,12.0,0,Not very confident,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,It is better than average,"Yes, I have some confidence",yes,Tue Oct 19 14:25:16 UTC+0 2021,FP,160000.0,600000.0,Oct 19,0
10732,complete,English,Woman,41,New Brunswick,yes,yes,yes,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,no,James,5%,50%,UL prompt,RRSP,Sally,7.5%,30%,No prompt,TFSA,Paul,alone and has no children,4%,good (average),Mutual Funds prompt,"15,750",Investment sale contributes to comp,"All life annuity with payout NAME (23,030.00 or 21,437.50)",John,with his/her partner who is 10 years younger,10%,poor (below average),No prompt,"14,000",No prompt,Diversified MF with RATE and COMP,Joe,1.5%,good (average),3%,Mortgage prompt,LTCI at cost NAME (280 or 210),Sophie,2.5%,poor (below average),5%,No prompt,LTCI at cost NAME (280 or 210),Kate,2%,3%,No prompt,Index-Linked GIC,Linda,1%,2%,ETF prompt,Index-Linked GIC,Bank,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,19.0,0,0,Fin. plan. including implementation (sales),Primarily commissions,no,no,yes,no,no,no,Frequently,Very patient,Above average fin risks for above-average returns,Agree strongly,Agree moderately,Agree strongly,Agree a little,Agree moderately,Disagree strongly,Agree strongly,Disagree strongly,Agree a little,Agree a little,Strongly Disagree,Agree,Agree,Disagree,Strongly Disagree,Disagree,Disagree,179226.0,0,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,yes,650000.0,0.0,no,yes,no,no,no,no,no,yes,yes,yes,191102.0,almost all,no,,,no,,,no,,,no,,,0,650000,325000,182929.0,0,,,8.0,0,Somewhat confident,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,It is better than average,"Yes, I have some confidence",yes,Tue Oct 19 14:43:53 UTC+0 2021,FP,179226.0,182929.0,Oct 19,0
13931,complete,English,Man,32,British Columbia,no,yes,no,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,no,Sally,7.5%,50%,UL prompt,Repay debt,James,2.5%,30%,No prompt,RRSP,John,with his/her partner who is 10 years younger,4%,excellent (above average),Mutual Funds prompt,"14,000",No prompt,Diversified MF with RATE and COMP,Paul,alone and has no children,10%,good (average),No prompt,"15,750",Investment sale contributes to comp,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Joe,3.5%,excellent (above average),5%,No prompt,LTCI at cost NAME (280 or 210),Justin,1.5%,good (average),3%,Mortgage prompt,LTCI at cost NAME (280 or 210),Mike,3%,3%,ETF prompt,Index-Linked GIC,Greg,2%,2%,No prompt,Index-Linked GIC,Self-employed,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,yes,yes,yes,6.0,0,0,Advice on insurance,Primarily commissions,no,no,yes,no,no,no,Occasionally,Patient,Above average fin risks for above-average returns,Agree moderately,Agree a little,Agree strongly,Disagree moderately,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree strongly,Agree moderately,Neither agree nor disagree,Disagree,Don't know,Disagree,Agree,Don't know,Disagree,Strongly Disagree,,1,yes,yes,pnts,,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,,1.0,no,no,no,no,no,no,no,yes,no,no,,,no,,,no,,,no,,,no,,,1,500000,250000,,1,no,yes,5.0,0,Not very confident,5.0,5.0,10.0,15.0,35.0,20.0,10.0,0.0,0.0,0.0,It is better than average,"Yes, I have some confidence",yes,Tue Oct 19 14:44:01 UTC+0 2021,FP,118000.0,0.0,Oct 19,0
13021,complete,English,Woman,29,British Columbia,yes,no,yes,"College, CEGEP or other non-university certificate or diploma (other than trades certificates or diplomas)",Living common-law,no,Monica,7.5%,30%,No prompt,Repay debt,Peter,5%,50%,UL prompt,Repay debt,Mary,with his/her partner who is 10 years younger,6%,good (average),No prompt,"14,000",Investment sale contributes to comp,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Suzie,alone and has no children,4%,excellent (above average),Mutual Funds prompt,"15,750",No prompt,"All life annuity with payout NAME (23,030.00 or 21,437.50)",Sophie,3.5%,excellent (above average),3%,No prompt,LTCI at cost NAME (280 or 210),Justin,2.5%,poor (below average),5%,Mortgage prompt,LTCI at cost NAME (280 or 210),Kate,3%,4%,ETF prompt,Index-Linked GIC,Mike,2%,3%,No prompt,Index-Linked GIC,Bank,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,5.0,0,0,Fin. plan. (without implementation),Primarily Assets under Management,no,no,no,yes,no,no,Frequently,Patient,Average fin risks for average returns,Disagree moderately,Disagree a little,Agree strongly,Disagree a little,Agree a little,Agree a little,Agree a little,Disagree strongly,Agree a little,Disagree a little,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,85000.0,0,,,,,no,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,yes,yes,750000.0,0.0,no,yes,no,no,no,no,yes,yes,no,yes,60000.0,half,yes,10000.0,almost all,yes,10000.0,a quarter,yes,15000.0,almost all,no,,,0,750000,375000,420000.0,0,,,7.0,0,Somewhat confident,1.0,1.0,1.0,10.0,75.0,8.0,1.0,1.0,1.0,1.0,It is about the same,"Yes, I have some confidence",yes,Tue Oct 19 14:58:21 UTC+0 2021,FP,85000.0,420000.0,Oct 19,0
3626,complete,English,Man,68,Ontario,yes,yes,no,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,yes,James,2.5%,30%,No prompt,Repay debt,Monica,7.5%,50%,UL prompt,Repay debt,Suzie,with his/her partner who is 10 years younger,6%,good (average),No prompt,"15,750",Investment sale contributes to comp,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Mary,alone and has no children,10%,poor (below average),Mutual Funds prompt,"14,000",No prompt,Seg funds with PAYOUT,Sophie,2.5%,poor (below average),5%,No prompt,Payoff mortgage,Isabelle,1.5%,excellent (above average),2%,Mortgage prompt,LTCI at cost NAME (280 or 210),Linda,3%,4%,ETF prompt,Index-Linked GIC,Mike,2%,3%,No prompt,Index-Linked GIC,Insurance Company,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,yes,30.0,0,0,Advice on insurance,Primarily commissions,no,no,yes,no,no,no,Occasionally,Very patient,Above average fin risks for above-average returns,Agree strongly,Agree a little,Agree strongly,Agree moderately,Agree strongly,Disagree strongly,Neither agree nor disagree,Disagree strongly,Agree a little,Disagree moderately,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,300.0,0,,,,,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,yes,no,no,yes,4.0,0.0,yes,yes,no,yes,yes,no,no,yes,no,no,,,no,,,no,,,no,,,no,,,1,100000,50000,0.0,0,,,6.0,0,Somewhat confident,0.0,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0,0.0,It is about the same,"Yes, I have some confidence",yes,Tue Oct 19 14:55:35 UTC+0 2021,FP,300.0,0.0,Oct 19,0
2222,complete,English,Man,56,British Columbia,no,no,no,"University certificate, diploma, degree above the bachelor's level",Married,yes,Monica,7.5%,50%,No prompt,Repay debt,James,5%,30%,UL prompt,Repay debt,Suzie,with his/her partner who is 10 years younger,10%,excellent (above average),Mutual Funds prompt,"14,000",Investment sale contributes to comp,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Paul,alone and has no children,6%,good (average),No prompt,"15,750",No prompt,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Isabelle,2.5%,poor (below average),2%,No prompt,LTCI at cost NAME (280 or 210),Sophie,1.5%,excellent (above average),3%,Mortgage prompt,LTCI at cost NAME (280 or 210),Kate,1%,4%,No prompt,Mutual Fund of MUTFEES,Linda,3%,3%,ETF prompt,ETF,Prefer not to say,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,0,1,Prefer not to say,Other,no,no,no,no,no,yes,Prefer not to say,Prefer not to say,Average fin risks for average returns,Agree moderately,Disagree a little,Agree moderately,Disagree a little,Agree a little,Agree moderately,Agree strongly,Disagree moderately,Agree strongly,Agree a little,Disagree,Disagree,Disagree,Agree,Strongly Disagree,Agree,Agree,,1,yes,pnts,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,yes,yes,yes,yes,,1.0,yes,yes,no,no,no,yes,yes,yes,yes,no,,,no,,,no,,,no,,,no,,,1,500000,250000,,1,D/k pnts,,,1,Prefer not to say,0.0,0.0,0.0,35.0,55.0,5.0,5.0,0.0,0.0,0.0,It is about the same,"Yes, very much",yes,Tue Oct 19 14:49:40 UTC+0 2021,FP,700000.0,0.0,Oct 19,0
15044,complete,English,Man,41,Saskatchewan,yes,yes,no,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,yes,James,5%,50%,No prompt,RRSP,Peter,2.5%,30%,UL prompt,TFSA,John,alone and has no children,6%,good (average),Mutual Funds prompt,"15,750",Investment sale contributes to comp,Diversified MF with RATE and COMP,Suzie,with his/her partner who is 10 years younger,4%,excellent (above average),No prompt,"14,000",No prompt,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Joe,3.5%,poor (below average),5%,Mortgage prompt,Invest in funds at expected RATE,Sophie,2.5%,good (average),3%,No prompt,Payoff mortgage,Linda,3%,2%,No prompt,ETF,Mike,1%,4%,ETF prompt,ETF,Financial Planning Firm,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,4.0,0,0,Fin. plan. including implementation (sales),Primarily Assets under Management,no,no,no,yes,no,no,Rarely,Patient,Above average fin risks for above-average returns,Agree a little,Disagree strongly,Agree strongly,Disagree strongly,Agree a little,Agree moderately,Agree strongly,Neither agree nor disagree,Agree strongly,Agree moderately,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,200000.0,0,,,,,no,no,no,no,yes,no,yes,no,yes,yes,no,no,no,no,yes,yes,yes,yes,no,yes,no,no,no,no,no,yes,425000.0,0.0,no,yes,no,no,no,no,no,no,no,yes,150000.0,half,yes,30000.0,a quarter,no,,,no,,,yes,130000.0,half,0,425000,212500,200000.0,0,,,7.0,0,Not very confident,1.0,3.0,6.0,20.0,30.0,20.0,10.0,6.0,3.0,1.0,It is better than average,"Yes, I have some confidence",yes,Tue Oct 19 15:11:54 UTC+0 2021,FP,200000.0,200000.0,Oct 19,0
6275,complete,English,Woman,48,Ontario,yes,no,no,"University certificate, diploma, degree above the bachelor's level",Married,yes,James,2.5%,50%,No prompt,RRSP,Peter,5%,30%,UL prompt,RRSP,Paul,alone and has no children,6%,poor (below average),No prompt,"14,000",No prompt,"All life annuity with payout NAME (23,030.00 or 21,437.50)",John,with his/her partner who is 10 years younger,10%,good (average),Mutual Funds prompt,"15,750",Investment sale contributes to comp,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Sophie,1.5%,poor (below average),2%,No prompt,Invest in funds at expected RATE,Joe,3.5%,excellent (above average),3%,Mortgage prompt,Invest in funds at expected RATE,Greg,2%,2%,No prompt,ETF,Linda,3%,3%,ETF prompt,ETF,Bank,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,10.0,0,0,Fin. plan. including implementation (sales),Salary plus bonus based on sales,no,yes,no,no,no,no,Never,Very patient,Above average fin risks for above-average returns,Agree strongly,Neither agree nor disagree,Agree strongly,Neither agree nor disagree,Agree moderately,Disagree moderately,Agree strongly,Disagree strongly,Agree moderately,Disagree strongly,Agree,Don't know,Disagree,Disagree,Agree,Disagree,Disagree,120000.0,0,,,,,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,yes,4000000.0,0.0,no,yes,no,no,no,no,no,yes,yes,yes,150000.0,almost all,no,,,yes,10000.0,almost all,no,,,no,,,0,4000000,2000000,250000.0,0,,,6.0,0,Somewhat confident,0.0,0.0,20.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,It is better than average,"Yes, I have some confidence",yes,Tue Oct 19 15:42:44 UTC+0 2021,FP,120000.0,250000.0,Oct 19,0
