respid,status,l,QA,QB,QC,QD_1,QD_2,QD_3,Q1,Q2,Q3,NAMExS_1,APR_1,MTR_1,SOLICITxS_1,Q4,NAMExS_2,APR_2,MTR_2,SOLICITxS_2,Q5,NAMExL_1,BEQUESTxL_1,RATExL_1,HEALTHxL_1,SOLICITxL_1,PAYOUT_1,COMP_1,Q6,NAMExL_2,BEQUESTxL_2,RATExL_2,HEALTHxL_2,SOLICITxL_2,PAYOUT_2,COMP_2,Q7,NAMExC_1,BORROW_1,HEALTHxC_1,RATExC_1,SOLICITxC_1,Q8,NAMExC_2,BORROW_2,HEALTHxC_2,RATExC_2,SOLICITxC_2,Q9,NAMExI_1,MUTFEES_1,SEGFEES_1,SOLICITxI_1,Q10,NAMExI_2,MUTFEES_2,SEGFEES_2,SOLICITxI_2,Q11,Q12,Q13_1,Q13_2,Q13_3,Q13_7777777,Q13_8888888,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_7,Q14_8,Q14_9,Q14_10,Q14_11,Q14_12,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q16,Q16dk_7777777,Q16dk_8888888,Q17,Q18,hQ18_1,hQ18_2,hQ18_3,hQ18_4,hQ18_5,hQ18_6,Q19,Q20,Q21,Q22_1,Q22_2,Q22_3,Q22_4,Q22_5,Q22_6,Q22_7,Q22_8,Q22_9,Q22_10,Q23_1,Q23_2,Q23_3,Q23_4,Q23_5,Q23_6,Q23_7,Q24,Q24dk_9999999,Q24a,Q24b,Q24c,Q24d,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q25_6,Q25_7,Q25_8,Q25_9,Q25_10,Q25_11,Q25_12,Q25_13,Q25_14,Q25_15,Q25_16,Q25_17,Q25_18,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q26_6,Q26_7,Q26_8,Q27,Q27dk_9999999,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q28_7,Q28_8,Q29,Q30x1_1,Q30x2_1,Q30x3_1,Q30x1_2,Q30x2_2,Q30x3_2,Q30x1_3,Q30x2_3,Q30x3_3,Q30x1_4,Q30x2_4,Q30x3_4,Q30x1_5,Q30x2_5,Q30x3_5,Q30x1_9999999,hQ31Num1,hQ31Num2,Q31,Q31dk_9999999,Q31a,Q31b,Q32,Q32dk_7777777,Q33,Q34_1,Q34_2,Q34_3,Q34_4,Q34_5,Q34_6,Q34_7,Q34_8,Q34_9,Q34_10,Q35,Q36,Q39,timestamp,sample
14694,complete,9,1,62,5,0,0,0,7,1,1,3,1,1,0,2,1,2,2,1,4,2,1,3,3,0,2,1,4,4,2,1,1,1,1,0,1,2,1,3,1,0,3,1,2,2,2,1,2,3,3,2,1,1,2,2,3,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0,0,3,5,0,0,0,0,1,0,2,2,3,2,3,5,2,5,6,6,4,6,5,3,1,3,3,3,5,3,36000.0,0,,,,,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,650000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1,240000.0,4.0,1,120000.0,4.0,0,,,1,130000.0,4.0,1,999999.0,4.0,0,650000,325000,0.0,0,,,6.2,0,5,2.0,5.0,10.0,15.0,18.0,18.0,15.0,10.0,5.0,2.0,2,3,1.0,Mon Oct 18 18:05:39 UTC+0 2021,0
13964,complete,9,1,36,3,1,0,0,6,1,1,4,2,1,0,2,2,3,2,1,1,2,2,2,3,1,1,1,3,4,1,1,2,0,2,0,2,3,1,1,1,1,1,4,2,3,2,0,1,2,2,1,1,1,3,1,3,0,1,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,6.0,0,0,4,2,0,1,0,0,0,0,2,2,2,2,4,7,3,3,6,4,2,7,2,3,3,3,3,2,3,2,180000.0,0,,,,,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,365000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,150000.0,5.0,1,25000.0,3.0,1,40000.0,5.0,0,,,0,,,0,365000,182500,205000.0,0,,,8.0,0,5,0.0,0.0,20.0,25.0,20.0,20.0,15.0,0.0,0.0,0.0,2,7777777,1.0,Mon Oct 18 18:00:00 UTC+0 2021,0
15389,complete,9,2,36,4,1,1,0,6,4,1,3,2,2,1,4,4,3,1,0,4,1,2,2,1,0,2,1,1,3,1,3,2,1,1,0,3,1,1,1,2,1,3,4,2,2,3,0,3,4,1,1,1,4,3,3,3,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,13.0,0,0,4,3,0,0,1,0,0,0,1,2,2,7,6,7,1,7,1,7,1,6,3,2,2,2,2,2,2,2,250000.0,0,,,,,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,,,,,,,,,,,2,1,250000.0,5.0,1,100000.0,5.0,0,,,0,,,0,,,0,100000,50000,10000.0,0,,,8.0,0,3,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,Mon Oct 18 17:50:17 UTC+0 2021,0
425,complete,9,2,62,1,1,1,0,4,2,1,3,2,1,0,4,4,3,2,1,1,1,1,1,1,0,1,0,2,3,2,3,3,1,2,1,3,2,1,2,1,0,3,3,3,3,3,1,1,1,2,2,1,1,2,1,3,0,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,42.0,0,0,4,3,0,0,1,0,0,0,2,1,2,7,2,6,2,6,3,4,2,6,2,3,4,3,3,3,4,3,,1,1.0,2.0,,,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,3000000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,800000.0,4.0,1,80000.0,4.0,0,,,0,,,0,,,0,3000000,1500000,0.0,0,,,8.0,0,3,0.0,0.0,0.0,30.0,50.0,20.0,0.0,0.0,0.0,0.0,7777777,2,1.0,Mon Oct 18 18:02:38 UTC+0 2021,0
6843,complete,9,2,47,2,0,0,0,7,1,1,4,3,1,0,4,1,2,2,1,4,1,2,3,3,0,1,0,2,2,1,2,2,1,2,1,2,2,3,3,3,0,3,3,1,2,2,1,3,1,3,1,0,1,4,1,3,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0,0,3,2,0,1,0,0,0,0,1,2,3,7,5,7,4,5,2,6,2,6,1,2,3,3,3,4,4,2,178000.0,0,,,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,700000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,200000.0,4.0,0,,,1,50000.0,4.0,0,,,0,,,0,700000,350000,420000.0,0,,,8.5,0,3,0.0,1.0,5.0,20.0,50.0,14.0,9.0,1.0,0.0,0.0,1,2,1.0,Mon Oct 18 17:58:36 UTC+0 2021,0
13374,complete,9,1,69,5,1,1,0,6,1,1,1,1,1,0,2,3,2,2,1,4,3,2,1,2,1,2,1,2,1,1,3,1,0,1,0,2,1,3,2,1,1,3,3,1,1,3,0,3,2,2,2,1,1,1,3,3,0,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,15.0,0,0,4,4,0,0,0,1,0,0,1,1,3,5,1,7,1,6,1,7,1,7,2,2,2,4,3,4,2,2,500000.0,0,,,,,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,2700000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,2000000.0,2.0,1,100000.0,2.0,0,,,0,,,1,1500000.0,3.0,0,2700000,1350000,0.0,0,,,9.0,0,3,0.0,0.0,10.0,20.0,60.0,10.0,0.0,0.0,0.0,0.0,1,2,1.0,Mon Oct 18 18:13:02 UTC+0 2021,0
4728,complete,9,2,65,5,1,1,0,7,2,2,4,3,1,0,4,3,2,2,1,4,2,2,2,3,0,1,1,3,1,1,3,2,1,2,0,4,1,3,2,1,0,3,3,1,1,3,1,1,3,3,1,0,4,2,1,2,1,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,,0,1,1,6,0,0,0,0,0,1,3,2,3,3,1,7,3,5,5,5,1,2,3,2,3,4,4,3,4,4,150000.0,0,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1500000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,700000.0,4.0,1,85000.0,4.0,0,,,0,,,1,700000.0,3.0,0,1500000,750000,0.0,0,,,5.0,0,3,20.0,30.0,30.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,2,7777777,1.0,Mon Oct 18 18:17:37 UTC+0 2021,0
13553,complete,9,1,55,5,1,0,0,4,1,1,2,2,2,0,1,1,1,1,1,4,3,1,1,1,0,1,1,2,1,2,3,2,1,2,0,1,3,3,1,1,1,1,2,1,2,3,0,2,3,1,3,0,1,2,3,2,1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,3,5,0,0,0,0,1,0,4,1,2,2,3,1,1,6,6,6,1,7,4,2,2,1,2,2,1,2,75000.0,0,,,,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,850000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1,434000.0,5.0,1,164000.0,5.0,0,,,1,229000.0,5.0,0,,,0,850000,425000,0.0,0,,,4.0,0,4,0.0,0.0,0.0,15.0,35.0,35.0,15.0,0.0,0.0,0.0,7777777,2,1.0,Mon Oct 18 17:59:06 UTC+0 2021,0
13481,complete,9,1,32,2,0,1,0,6,1,1,1,3,2,0,1,2,2,1,1,2,2,2,3,1,0,2,0,2,3,1,2,3,1,1,1,4,2,3,1,2,0,1,1,1,3,1,1,2,3,1,1,1,1,4,2,2,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,6.0,0,0,4,2,0,1,0,0,0,0,1,2,3,1,6,5,3,5,7,4,2,5,2,3,3,4,2,3,4,2,80000.0,0,,,,,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,560000.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1,25000.0,5.0,1,2000.0,5.0,0,,,0,,,0,,,0,560000,280000,515000.0,0,,,3.0,0,4,0.0,0.0,0.0,10.0,30.0,30.0,20.0,5.0,5.0,0.0,7777777,2,1.0,Mon Oct 18 18:05:04 UTC+0 2021,0
3238,complete,9,1,69,1,0,0,0,7,1,1,2,2,2,1,4,1,1,1,0,1,4,2,2,3,0,2,0,3,3,1,1,2,1,1,1,3,2,3,1,1,1,3,4,2,3,2,0,2,2,2,2,1,3,4,1,1,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,3,6,0,0,0,0,0,1,3,2,4,5,4,6,3,6,3,5,2,5,3,3,3,3,5,4,4,2,100000.0,0,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2000000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,280000.0,3.0,1,69500.0,4.0,0,,,0,,,0,,,0,2000000,1000000,50000.0,0,,,,1,3,0.0,0.0,10.0,15.0,50.0,15.0,10.0,0.0,0.0,0.0,7777777,7777777,1.0,Mon Oct 18 21:40:49 UTC+0 2021,0
10077,complete,9,1,35,2,1,1,1,6,1,1,4,1,2,1,1,3,2,1,0,2,2,1,1,1,1,1,0,1,1,2,3,2,0,2,1,1,2,3,2,2,1,3,1,1,3,3,0,3,2,2,2,0,1,1,3,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,13.0,0,0,4,4,0,0,0,1,0,0,1,1,2,7,2,7,1,7,3,7,1,7,2,2,2,3,3,3,4,2,289000.0,0,,,,,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,700000.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2,0,,,0,,,0,,,0,,,0,,,0,700000,350000,0.0,0,,,8.74,0,2,10.0,10.0,15.0,20.0,25.0,10.0,5.0,5.0,0.0,0.0,1,1,1.0,Mon Oct 18 17:55:30 UTC+0 2021,0
669,complete,9,1,53,2,1,1,1,6,1,1,4,2,2,0,1,2,1,1,1,2,2,2,3,2,0,1,0,2,4,1,1,1,1,2,1,2,2,3,3,2,0,1,4,1,2,3,1,2,3,1,1,1,1,2,2,2,0,1,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,27.0,0,0,4,2,0,1,0,0,0,0,1,2,2,1,5,6,4,6,6,3,3,3,2,3,3,4,3,3,2,4,180000.0,0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,600000.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,200000.0,4.0,1,125000.0,5.0,0,,,0,,,1,600000.0,4.0,0,600000,300000,0.0,0,,,6.0,0,5,0.0,3.0,5.0,15.0,32.0,15.0,15.0,10.0,5.0,0.0,8888888,8888888,1.0,Mon Oct 18 18:22:59 UTC+0 2021,0
6791,complete,9,1,44,5,1,1,1,4,1,1,1,2,2,0,1,3,3,1,1,4,2,2,2,2,1,1,1,1,4,1,1,1,0,2,0,2,4,1,1,2,0,2,2,2,3,3,1,3,1,1,1,1,1,3,2,2,0,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,18.0,0,0,4,4,0,0,0,1,0,0,2,2,3,2,3,4,2,6,5,7,3,5,6,1,1,1,2,4,5,3,100000.0,0,,,,,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1200000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,,,0,,,0,,,0,,,0,,,1,1200000,600000,650000.0,0,,,6.0,0,5,5.0,8.0,10.0,12.0,15.0,15.0,12.0,10.0,8.0,5.0,2,2,1.0,Mon Oct 18 18:21:17 UTC+0 2021,0
10818,complete,9,1,46,1,0,1,0,6,2,2,3,2,2,1,4,4,1,1,0,4,3,2,3,2,0,2,1,4,4,1,1,1,1,1,0,2,1,3,1,3,1,3,4,1,2,2,0,3,3,3,2,0,1,2,2,3,1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,13.0,0,0,4,4,0,0,0,1,0,0,2,2,2,3,2,6,1,7,6,6,3,7,3,3,4,4,2,4,5,3,50000.0,0,,,,,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0,,,0,,,0,,,0,,,0,,,1,100000,50000,0.0,0,,,6.0,0,3,1.0,2.0,5.0,22.0,40.0,20.0,5.0,2.0,2.0,1.0,1,3,1.0,Mon Oct 18 18:24:08 UTC+0 2021,0
2772,complete,9,2,52,4,1,1,0,6,1,1,3,3,2,0,1,2,1,1,1,2,1,1,1,3,0,1,0,3,4,2,3,2,1,2,1,3,3,3,3,3,1,3,1,1,2,1,0,2,2,1,2,1,2,1,3,1,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,27.0,0,0,4,4,0,0,0,1,0,0,2,2,3,6,6,7,3,6,3,6,3,7,3,3,3,3,3,3,3,3,275000.0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,900000.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,1,300000.0,4.0,1,10000.0,5.0,0,,,0,,,0,,,0,900000,450000,700000.0,0,,,4.0,0,3,0.0,2.0,10.0,20.0,36.0,20.0,10.0,2.0,0.0,0.0,1,2,1.0,Mon Oct 18 18:22:57 UTC+0 2021,0
5465,complete,9,1,56,5,1,0,0,6,1,1,3,1,2,1,1,1,3,1,0,4,4,1,2,3,1,2,0,3,3,2,3,2,0,1,1,3,4,2,1,2,0,3,2,1,2,1,1,3,3,2,3,0,2,2,3,2,1,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25.0,0,0,4,3,0,0,1,0,0,0,1,1,3,7,1,7,5,6,2,5,5,7,3,3,5,4,3,3,4,2,120000.0,0,,,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,900000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,150000.0,4.0,1,100000.0,5.0,0,,,0,,,1,300000.0,4.0,0,900000,450000,0.0,0,,,7.0,0,3,2.0,2.0,2.0,75.0,10.0,6.0,2.0,1.0,0.0,0.0,1,2,2.0,Fri Oct 29 15:36:18 UTC+0 2021,0
9521,complete,9,1,37,1,0,1,0,6,1,1,3,2,2,0,4,4,1,1,1,2,1,2,1,2,0,2,0,2,2,1,3,1,1,1,1,1,4,3,2,3,1,3,1,1,1,1,0,3,2,3,1,1,1,1,1,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,11.0,0,0,3,6,0,0,0,0,0,1,1,2,2,6,1,7,4,6,2,5,4,5,2,2,2,4,2,1,4,2,150000.0,0,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,,,0,,,0,,,0,,,0,,,1,500000,250000,,1,1.0,,5.0,0,3,0.0,0.0,5.0,15.0,60.0,10.0,5.0,5.0,0.0,0.0,1,7777777,2.0,Mon Oct 18 19:23:55 UTC+0 2021,0
5078,complete,9,1,53,3,1,0,0,4,1,1,3,3,2,0,1,1,1,1,1,2,4,2,1,1,1,1,1,2,1,1,2,2,0,2,0,2,1,1,1,2,1,3,4,2,2,1,0,3,1,1,1,0,2,2,2,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19.0,0,0,3,1,1,0,0,0,0,0,1,2,3,3,1,7,2,6,5,7,3,6,5,2,2,3,3,4,4,2,100000.0,0,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,450000.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,1,35000.0,5.0,0,,,0,,,1,650000.0,4.0,0,,,0,450000,225000,300000.0,0,,,6.0,0,3,0.0,0.0,0.0,10.0,60.0,20.0,10.0,0.0,0.0,0.0,7777777,2,1.0,Mon Oct 18 18:38:47 UTC+0 2021,0
2276,complete,9,2,59,2,0,0,0,7,1,1,4,1,2,0,1,3,2,1,1,4,2,1,1,2,0,1,0,2,3,2,3,1,1,2,1,2,1,3,1,2,0,1,4,2,3,3,1,3,3,3,3,1,2,2,2,2,0,2,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,30.0,0,0,3,5,0,0,0,0,1,0,1,2,3,2,5,5,6,4,5,6,3,6,2,3,3,3,3,2,5,3,,1,1.0,2.0,,,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0,,,0,,,0,,,0,,,0,,,1,500000,250000,0.0,0,,,8.0,0,3,0.0,0.0,0.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,1,2,1.0,Mon Oct 18 19:16:05 UTC+0 2021,0
13379,complete,9,2,32,5,1,1,1,4,6,2,1,2,1,0,2,4,1,2,1,1,3,2,3,3,0,1,0,2,1,1,1,1,1,2,1,2,1,3,2,3,0,3,2,1,1,2,1,3,2,2,3,1,1,3,3,2,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,4,2,0,1,0,0,0,0,1,1,1,5,2,7,3,6,3,7,1,6,4,3,1,3,3,2,3,2,60000.0,0,,,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,,,,,,,,,,,2,1,1.0,2.0,1,1.0,5.0,1,1.0,2.0,1,1.0,2.0,1,1.0,5.0,0,100000,50000,15000.0,0,,,7.0,0,2,0.0,0.0,0.0,40.0,45.0,15.0,0.0,0.0,0.0,0.0,7777777,1,1.0,Fri Oct 29 11:47:07 UTC+0 2021,0
1408,complete,9,1,67,5,0,0,0,7,1,1,3,1,2,0,1,4,2,1,1,1,3,2,1,3,1,1,1,1,4,1,2,1,0,2,0,1,1,2,1,3,1,2,2,1,3,2,0,2,3,3,2,0,1,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,0,0,3,5,0,0,0,0,1,0,1,2,2,7,3,7,2,7,3,6,1,7,1,3,5,3,3,4,4,3,380000.0,0,,,,,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1400000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,1800000.0,5.0,1,150000.0,2.0,0,,,0,,,0,,,0,1400000,700000,160000.0,0,,,10.0,0,2,1.0,5.0,20.0,70.0,4.0,0.0,0.0,0.0,0.0,0.0,2,1,1.0,Mon Oct 18 18:41:29 UTC+0 2021,0
14383,complete,9,1,27,3,1,1,0,4,1,2,1,3,2,0,4,3,1,1,1,2,1,1,1,1,0,2,1,1,4,2,2,3,1,1,0,1,3,1,1,1,0,2,2,2,3,3,1,2,4,2,2,1,4,1,3,3,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,5.0,0,0,4,4,0,0,0,1,0,0,1,3,2,2,5,5,2,7,5,6,5,5,3,3,1,3,3,4,3,3,55000.0,0,,,,,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0,,,0,,,0,,,0,,,0,,,1,100000,50000,,1,2.0,1.0,6.0,0,2,1.0,2.0,7.0,20.0,36.0,15.0,9.0,7.0,2.0,1.0,2,3,1.0,Mon Oct 18 18:40:35 UTC+0 2021,0
13949,complete,9,1,33,1,1,0,0,6,2,2,3,1,2,0,1,4,2,1,1,1,4,1,2,3,1,2,0,3,1,2,1,2,0,1,1,2,4,2,1,2,0,2,3,3,2,1,1,2,2,2,1,0,1,3,1,2,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7.0,0,0,3,2,0,1,0,0,0,0,2,1,1,4,0,7,2,6,4,6,2,2,1,3,4,4,3,2,4,3,80000.0,0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,600000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,50000.0,5.0,1,75000.0,5.0,1,0.0,2.0,1,0.0,2.0,1,300000.0,5.0,0,600000,300000,0.0,0,,,15.0,0,1,20.0,20.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,10.0,1,1,1.0,Mon Oct 18 18:28:45 UTC+0 2021,0
14171,complete,9,1,55,5,1,1,1,7,1,2,3,2,2,1,4,2,3,1,0,4,4,1,1,2,0,2,0,2,1,2,3,1,1,1,1,1,1,1,3,3,0,2,2,2,1,2,1,2,2,2,3,1,1,1,3,1,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4.0,0,0,4,4,0,0,0,1,0,0,3,2,2,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,70000.0,0,,,,,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,3800000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1,2000000.0,3.0,1,100000.0,3.0,0,,,0,,,1,2000000.0,4.0,0,3800000,1900000,0.0,0,,,8.0,0,3,0.0,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0,0.0,2,3,1.0,Mon Oct 18 18:48:06 UTC+0 2021,0
13872,complete,9,1,36,5,1,0,0,7,1,1,4,1,2,0,1,1,3,1,1,1,3,2,3,3,0,2,1,2,1,1,2,1,1,1,0,2,4,3,3,2,1,2,1,2,2,3,0,2,2,1,1,1,4,1,2,3,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,0,3,4,0,0,0,1,0,0,1,1,2,7,1,1,2,7,4,7,1,7,1,5,5,5,3,5,3,3,200000.0,0,,,,,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,150000.0,4.0,1,120000.0,4.0,1,60000.0,4.0,0,,,0,,,0,100000,50000,500000.0,0,,,10.0,0,1,5.0,15.0,30.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,Mon Oct 18 18:30:46 UTC+0 2021,0
351,complete,9,2,68,1,0,1,0,7,1,2,3,1,1,1,2,2,2,2,0,4,1,1,2,1,0,1,0,1,2,2,1,3,1,2,1,1,2,3,1,1,0,2,4,1,2,2,1,2,4,3,1,0,2,2,1,2,1,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,33.0,0,0,3,5,0,0,0,0,1,0,2,2,3,6,3,7,2,6,3,5,2,6,4,2,4,5,2,4,4,3,84000.0,0,,,,,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,650000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,500000.0,5.0,1,125000.0,4.0,0,,,0,,,1,75000.0,5.0,0,650000,325000,5000.0,0,,,5.0,0,3,1.0,3.0,6.0,15.0,48.0,15.0,5.0,3.0,2.0,2.0,1,3,1.0,Mon Oct 18 18:42:08 UTC+0 2021,0
